account_name,campaign_name,adset_name,ad_name,spend,impressions,inline_link_clicks,ctr_pct,cpc,cpm,landing_page_views,cost_per_lpv,connect_rate,checkouts,cost_per_checkout,purchases,cost_per_purchase,ad_id,campaign_id,adset_id
CONTA - DM[2],[K] [MS] [CBO] [LEAD13] [ESCALA] [MELHORES-PUBLICOS] - 06122026,AUTO_PADRAO_INTERESSES_MISTO,MSAD260 (MSAD208 - E3),452.92,13627.0,235.0,1.724518,1.551096,33.236956,220.0,2.058727,0.9361702127659575,16.0,28.3075,6.0,75.486667,120240866200850666,120240866200740666,120240866200990666
CONTA - DM,[K]  [MS] [CBO] [LEAD13]  [TESTE] [PUBLICOS] [LL] - 12122025,AUTO_COLD_LL3_ENV180D,AD21,75.49,1770.0,43.0,2.429379,1.161385,42.649718,39.0,1.935641,0.9069767441860465,2.0,37.745,1.0,75.49,120238522320450546,120238521763660546,120238522320970546
CONTA - DM,[K] [MS] [CBO] [LEAD13]  [TESTE] [ADS] - 17122025,AUTO_COLD_PADRAO_MUNDO,AD20,75.53,2107.0,45.0,2.135738,1.218226,35.847176,42.0,1.798333,0.9333333333333333,4.0,18.8825,1.0,75.53,120238833759080546,120238833755780546,120238833759460546
CONTA - DM,[K] [MS] [CBO] [LEAD13]  [ESCALA] [MELHORES-ADS] - 11122025,AUTO_PADRAO_INTERESSES_MISTO,MSAD429 - H2,755.78,16084.0,376.0,2.337727,1.447854,46.989555,347.0,2.17804,0.9228723404255319,17.0,44.457647,10.0,75.578,120240608302970546,120238417247660546,120238417427910546
CONTA - DM,[K] [MS] [CBO] [LEAD16] [ESCALA] [MELHORES-PUBLICOS] - 02012026,AUTO_COLD_EMPODERAMENTO,MSAD241 h2,377.99,11567.0,139.0,1.201694,1.476523,32.678309,131.0,2.88542,0.9424460431654677,17.0,22.234706,5.0,75.598,120239501373250546,120239501373130546,120239501373060546
CONTA - DM,[K] [MS] [CBO] [LEAD16] [ESCALA] [MELHORES-PUBLICOS] - 27122025,AUTO_COLD_EMPODERAMENTO,MSAD175,75.61,2798.0,90.0,3.216583,0.60488,27.022873,84.0,0.900119,0.9333333333333333,4.0,18.9025,1.0,75.61,120239525392340546,120239278248440546,120239525392150546
CONTA - DM,[K] [MS] [CBO] [LEAD16]  [ESCALA] [MELHORES-PUBLICOS] - 20122025,AUTO_COLD_EMPODERAMENTO,MSAD415 hook3,75.66,1977.0,39.0,1.972686,1.351071,38.270106,36.0,2.101667,0.9230769230769231,1.0,75.66,1.0,75.66,120239085974970546,120239017439270546,120239017439290546
CONTA - DM,[K] [MS] [CBO] [LEAD13]  [ESCALA] [MELHORES-ADS] - 11122025,AUTO_COLD_PADRAO_MUNDO,MSAD241 h2,151.37,6073.0,62.0,1.020912,1.663407,24.925078,55.0,2.752182,0.8870967741935484,2.0,75.685,2.0,75.685,120239278100200546,120238417247660546,120238417247860546
CONTA - DM,[K] [MS] [CBO] [LEAD13] [TESTE] [TICKET] [127-V] [MIX] - 26012026,AUTO_COLD_PADRAO_MUNDO,MISTO2,2802.02,92390.0,2025.0,2.191796,1.03817,30.328174,1834.0,1.527819,0.905679012345679,76.0,36.868684,37.0,75.73027,120240549237200546,120240531768940546,120240531768970546
CONTA - DM,[K] [MS] [CBO] [LEAD13]  [ESCALA] [MELHORES-ADS] - 11122025,AUTO_COLD_PADRAO_MUNDO,MSAD175,455.3,9503.0,422.0,4.440703,0.840037,47.911186,396.0,1.149747,0.9383886255924171,20.0,22.765,6.0,75.883333,120239525038150546,120238417247660546,120239336925440546
CONTA - DM[2],[K] [MS] [CBO] [LEAD13] [147] [ESCALA] [1-10] - MISTO - 01022026,AUTO_COLD_MUNDO,MISTO,227.8,6787.0,149.0,2.195374,1.224731,33.564167,146.0,1.560274,0.9798657718120806,5.0,45.56,3.0,75.933333,120241959955830666,120241959955920666,120241959955730666
CONTA - DM,[K] [MS] [CBO] [LEAD13] [ESCALA] [MELHORES-PUBLICOS] - 19012026,AUTO_COLD_PADRAO_MUNDO,MSAD175,75.98,1297.0,48.0,3.700848,1.055278,58.581342,49.0,1.550612,1.0208333333333333,1.0,75.98,1.0,75.98,120240273770460546,120240273770720546,120240273770540546
CONTA - DM[2],[K] [MS] [CBO] [LEAD13] [97] [ESCALA] [1-10] - MSAD481 - 07022026,AUTO_COLD_PADRAO_INTERESSES_MISTO,MSAD481,380.04,8622.0,163.0,1.890513,1.428722,44.07794,156.0,2.436154,0.9570552147239264,5.0,76.008,5.0,76.008,120242236385880666,120242236365470666,120242236365460666
CONTA - DM,[K] [MS] [CBO] [LEAD13] [ESCALA] [TICKET] [147-V] [MIX] [EMPODERA] - 02022026,AUTO_COLD_EMPODERAMENTO,MISTO2,76.19,3121.0,48.0,1.537969,0.976795,24.412047,46.0,1.656304,0.9583333333333334,2.0,38.095,1.0,76.19,120240784796170546,120240784796050546,120240784796080546
CONTA - DM,[K] [MS] [CBO] [LEAD13] [ESCALA] [TICKET] [127] [MELHORES-ADS-PUBLICOS- 16022026,AUTO_COLD_PADRAO_INTERESSES_MISTO,MSAD267,76.27,4534.0,66.0,1.455668,0.856966,16.821791,61.0,1.250328,0.9242424242424242,2.0,38.135,1.0,76.27,120241294614240546,120241294614170546,120241294614320546
CONTA - DM,[K] [MS] [ABO] [LEAD16] [ESCALA] [MELHORES-PUBLICOS] - 14012026,AUTO_COLD_EMPODERAMENTO,MSAD260 (MSAD208 - E3),76.35,2161.0,36.0,1.665895,1.659783,35.330865,32.0,2.385938,0.8888888888888888,1.0,76.35,1.0,76.35,120240118048130546,120240117050250546,120240117050220546
CONTA - DM,[K] [MS] [ABO] [LEAD13]  [RE-TESTE] [ADS] - 24012026,AUTO_PADRAO_INTERESSES_MISTO,MISTO,152.79,3589.0,99.0,2.758429,1.212619,42.571747,87.0,1.756207,0.8787878787878788,7.0,21.827143,2.0,76.395,120240466586300546,120240466585860546,120240466586370546
CONTA - DM[2],[K] [MS] [CBO] [LEAD13] [ESCALA] [MELHORES-PUBLICOS] - 06122026,AUTO_PADRAO_INTERESSES_MISTO_INCRIMENTAL,MSAD260 (MSAD208 - E3),153.0,5734.0,100.0,1.743983,1.06993,26.682944,85.0,1.8,0.85,6.0,25.5,2.0,76.5,120240866201200666,120240866200750666,120240866200920666
CONTA - DM,[K] [MS] [ABO] [LEAD13] [ESCALA] [MELHORES-PUBLICOS] - 10012026,AUTO_PADRAO_INTERESSES_MISTO_INCREMENTAL,MSAD452 (MSAD21 - FT1),459.46,19278.0,324.0,1.680672,0.732791,23.833385,304.0,1.511382,0.9382716049382716,28.0,16.409286,6.0,76.576667,120239918111720546,120239918066040546,120239918065970546
CONTA - DM,[K] [MS] [CBO] [LEAD] [TESTE] [UPSELL] [MELHORES-PUBLICOS] - 14012026,AUTO_COLD_PADRAO_INTERESSES_MISTO_L03-UP_SI,MSAD241 h2,77.16,2563.0,25.0,0.975419,1.753636,30.105345,24.0,3.215,0.96,2.0,38.58,1.0,77.16,120240118331280546,120240117137680546,120240117137810546
CONTA - DM,[K]  [MS] [CBO] [LEAD13]  [TESTE] [PUBLICOS] - 08122024,AUTO_HOT_ENV90D,MSAD267 (MSAD206 - H3),154.64,7168.0,111.0,1.548549,0.997677,21.573661,100.0,1.5464,0.9009009009009009,1.0,154.64,2.0,77.32,120238417284760546,120238250400930546,120238417284670546
CONTA - DM,[K] [MS] [CBO] [LEAD13] [ESCALA] [TICKET] [147-V] [MIX] - 28012026,AUTO_COLD_EMPODERAMENTO,MISTO,1086.58,26474.0,700.0,2.644104,1.042783,41.043288,644.0,1.687236,0.92,16.0,67.91125,14.0,77.612857,120240623472090546,120240623472060546,120240623472130546
CONTA - DM,[K] [MS] [CBO] [LEAD16] [ESCALA] [MELHORES-PUBLICOS] - 03012026,AUTO_COLD_INCREMENTAL_ABERTO,MSAD241 h2,77.64,2109.0,35.0,1.659554,1.213125,36.813656,32.0,2.42625,0.9142857142857143,5.0,15.528,1.0,77.64,120239525216690546,120239525216510546,120239525216640546
CONTA - DM,[K] [MS] [CBO] [LEAD13] [ESCALA] [TICKET] [97] [MELHORES-ADS-PUBLICOS- 16022026,AUTO_COLD_EMPODERAMENTO,MSAD267,77.7,4760.0,59.0,1.239496,0.893103,16.323529,59.0,1.316949,1.0,4.0,19.425,1.0,77.7,120241295208680546,120241293345410546,120241293345530546
CONTA - DM,[K] [MS] [CBO] [LEAD13] [97] [EMPODERAMENTO] [MSAD481]  - 07022026,AUTO_COLD_EMPODERAMENTO,MSAD481,391.45,12980.0,297.0,2.288136,0.871826,30.157935,267.0,1.466105,0.898989898989899,6.0,65.241667,5.0,78.29,120240983652810546,120240983505520546,120240983505470546
CONTA - DM,[K] [MS] [CBO] [LEAD13] [127] [PUBLICO] [HOT]  - 07022026,AUTO_HOT_180D,MSAD481,78.38,1389.0,38.0,2.735781,1.375088,56.429086,38.0,2.062632,1.0,2.0,39.19,1.0,78.38,120240983652830546,120240983600190546,120240983600250546
CONTA - DM,[K]  [MS] [CBO] [LEAD13]  [TESTE] [PUBLICOS] [INTERESSES] - 12122025,AUTO_COLD_BELEZA,AD21,156.87,6468.0,149.0,2.303649,0.821309,24.253247,142.0,1.104718,0.9530201342281879,6.0,26.145,2.0,78.435,120238523974950546,120238523473670546,120238523752560546
CONTA - DM[2],[K] [MS] [CBO] [LEAD13] [97] [TESTE] [1-10] - MSAD175 - 29012026,AUTO_COLD_PADRAO_INTERESSES_MISTO,MSAD175,706.83,17052.0,509.0,2.984987,1.022909,41.451443,477.0,1.481824,0.93713163064833,18.0,39.268333,9.0,78.536667,120241855831870666,120241855807610666,120241855807960666
CONTA - DM,[K] [MS] [CBO] [LEAD13] [ESCALA] [MELHORES-PUBLICOS] - 03012026,AUTO_COLD_PADRAO_INTERESSES_MISTO,MSAD241 h2,314.93,9823.0,98.0,0.997659,1.932086,32.06047,90.0,3.499222,0.9183673469387755,8.0,39.36625,4.0,78.7325,120239525350080546,120239525349440546,120239525349910546
CONTA - DM,[K] [MS] [CBO] [LEAD13] [ESCALA] [TICKET] [147-V] [MIX] [EMPODERA] - 02022026,AUTO_COLD_EMPODERAMENTO,MISTO,157.72,5563.0,139.0,2.498652,0.834497,28.351609,136.0,1.159706,0.9784172661870504,1.0,157.72,2.0,78.86,120240784796100546,120240784796050546,120240784796080546
CONTA - DM[2],[K] [MS] [CBO] [LEAD13] [97] [ESCALA] [1-10] - MSAD481 - 07022026,AUTO_COLD_PADRAO_INTERESSES_MISTO,MSAD481,78.94,2351.0,57.0,2.4245,0.98675,33.577201,53.0,1.489434,0.9298245614035088,2.0,39.47,1.0,78.94,120242236385860666,120242236365470666,120242236365460666
CONTA - DM,[K] [MS] [CBO] [LEAD13] [ESCALA] [TICKET] [147-V] [MELHORES-ADS-PUBLICOS- 16022026,AUTO_COLD_EMPODERAMENTO,MSAD267,158.12,9867.0,137.0,1.388467,0.815052,16.025134,134.0,1.18,0.9781021897810219,3.0,52.706667,2.0,79.06,120241295006140546,120241294362850546,120241294362980546
CONTA - DM,[K] [MS] [ABO] [LEAD16] [ESCALA] [MELHORES-PUBLICOS] - 14012026,AUTO_HOT_180D,AD21,79.08,1610.0,49.0,3.043478,1.162941,49.118012,43.0,1.83907,0.8775510204081632,2.0,39.54,1.0,79.08,120240117920620546,120240117050250546,120240117050200546
CONTA - DM,[K] [MS] [CBO] [LEAD16] [ESCALA] [MELHORES-PUBLICOS] - 14012026,AUTO_PADRAO_INTERESSES_MISTO_INCREMENTAL,MSAD274 hook 3,158.75,1803.0,58.0,3.216861,2.204861,88.047698,50.0,3.175,0.8620689655172413,3.0,52.916667,2.0,79.375,120240118033180546,120240117050260546,120240117050230546
CONTA - DM,[K] [MS] [CBO] [LEAD13]  [TESTE] [ADS] - 05012026,AUTO_COLD_PADRAO_INTERESSES_MISTO,MSAD441,79.5,1514.0,44.0,2.906209,1.445455,52.509908,33.0,2.409091,0.75,1.0,79.5,1.0,79.5,120239799973890546,120239616072060546,120239799974230546
CONTA - DM[2],[K] [MS] [CBO] [LEAD13] [97] [TESTE] [1-10] - MSAD429 - H2 - 29012026,AUTO_COLD_PADRAO_INTERESSES_MISTO,MSAD429 - H2,79.62,2042.0,30.0,1.469148,1.5924,38.991185,29.0,2.745517,0.9666666666666667,1.0,79.62,1.0,79.62,120241856023940666,120241856023850666,120241856023960666
CONTA - DM,[K] [MS] [CBO] [LEAD13] [ESCALA] [TICKET] [147-V] [MIX] [EMPODERA] - 02022026,AUTO_COLD_EMPODERAMENTO,MISTO,318.58,11176.0,310.0,2.773801,0.794464,28.505727,277.0,1.150108,0.8935483870967742,7.0,45.511429,4.0,79.645,120240784801700546,120240784796050546,120240784801580546
CONTA - DM,[K] [MS] [CBO] [LEAD13] [127] [EMPODERAMENTO] [MSAD481]  - 07022026,AUTO_COLD_EMPODERAMENTO,MSAD481,159.4,4920.0,127.0,2.581301,0.875824,32.398374,125.0,1.2752,0.984251968503937,4.0,39.85,2.0,79.7,120240983653710546,120240983600170546,120240983600240546
CONTA - DM,[K] [MS] [CBO] [LEAD13]  [ESCALA] [MELHORES-PUBLICOS] - 20122025,AUTO_COLD_PADRAO_MUNDO,MSAD 242 H3,79.73,2509.0,39.0,1.554404,1.265556,31.777601,38.0,2.098158,0.9743589743589743,5.0,15.946,1.0,79.73,120239017479270546,120239017285250546,120239017297270546
CONTA - DM,[K] [MS] [CBO] [LEAD13] [TESTE] [TICKET] [147-V] [MIX] - 24012026,AUTO_COLD_EMPODERAMENTO,MISTO2,717.71,25870.0,451.0,1.743332,1.079263,27.742946,411.0,1.746253,0.9113082039911308,13.0,55.208462,9.0,79.745556,120240549245640546,120240468045440546,120240468046470546
CONTA - DM,[K] [MS] [CBO] [LEAD13]  [ESCALA] [MELHORES-ADS] - 11122025,AUTO_COLD_PADRAO_MUNDO,AD21,79.75,1993.0,70.0,3.512293,0.839474,40.015053,62.0,1.28629,0.8857142857142857,2.0,39.875,1.0,79.75,120238417247900546,120238417247660546,120238417247860546
CONTA - DM,[K] [MS] [CBO] [LEAD13]  [ESCALA] [MELHORES-PUBLICOS] - 20122025,AUTO_INCREMENTAL_ABERTO,AD20,79.79,2987.0,55.0,1.841312,1.036234,26.71242,53.0,1.505472,0.9636363636363636,0.0,,1.0,79.79,120239017490860546,120239017285250546,120239017297160546
CONTA - DM,[K] [MS] [CBO] [LEAD13] [ESCALA] [MELHORES-PUBLICOS] - 19012026,AUTO_COLD_PADRAO_MUNDO,MSAD175,159.69,2536.0,104.0,4.100946,1.219008,62.969243,95.0,1.680947,0.9134615384615384,9.0,17.743333,2.0,79.845,120240273770920546,120240273770710546,120240273770630546
CONTA - DM,[K] [MS] [ABO] [LEAD13] [97][TESTE] [ADS] - 05022026,AUTO_PADRAO_INTERESSES_MISTO,MSAD479,159.9,4563.0,66.0,1.446417,1.817045,35.042735,58.0,2.756897,0.8787878787878788,0.0,,2.0,79.95,120240910974790546,120240909302010546,120240910974690546
CONTA - DM,[K]  [MS] [CBO] [LEAD13]  [TESTE] [PUBLICOS] [LL] - 12122025,AUTO_COLD_LL2_PURCHASE,AD21,80.08,1747.0,58.0,3.319977,1.026667,45.83858,56.0,1.43,0.9655172413793104,4.0,20.02,1.0,80.08,120238522320900546,120238521763660546,120238522321120546
CONTA - DM,[K] [MS] [CBO] [LEAD13] [ESCALA] [HOT_180D] - 05012026,AUTO_HOT_180D,AD21,80.23,4271.0,72.0,1.685788,0.818673,18.784828,72.0,1.114306,1.0,8.0,10.02875,1.0,80.23,120239605567100546,120239604826800546,120239604830510546
CONTA - DM,[K] [MS] [CBO] [LEAD13] [TESTE] [TICKET] [147-V] [MIX] - 24012026,AUTO_COLD_EMPODERAMENTO,MISTO2,401.55,14276.0,302.0,2.115439,1.0708,28.127627,281.0,1.429004,0.9304635761589404,7.0,57.364286,5.0,80.31,120240549187240546,120240468072350546,120240468072380546
CONTA - DM[2],[K] [MS] [CBO] [LEAD13] [97] [TESTE] [1-10] - MSAD175 - 29012026,AUTO_COLD_PADRAO_INTERESSES_MISTO,MSAD175,80.46,1888.0,54.0,2.860169,1.133239,42.616525,49.0,1.642041,0.9074074074074074,2.0,40.23,1.0,80.46,120241855831890666,120241855807610666,120241855807960666
CONTA - DM,[K] [MS] [CBO] [LEAD13]  [ESCALA] [MELHORES-ADS] - 09122024,AUTO_COLD_PADRAO_MUNDO,AD20,563.28,20016.0,395.0,1.973421,1.098012,28.141487,365.0,1.543233,0.9240506329113924,14.0,40.234286,7.0,80.468571,120238305857160546,120238292469090546,120238305856940546
CONTA - DM,[K] [MS] [ABO] [LEAD16] [ESCALA] [MELHORES-PUBLICOS] - 14012026,AUTO_PADRAO_INTERESSES_MISTO_INCREMENTAL,MSAD260 (MSAD208 - E3),80.54,2194.0,43.0,1.959891,1.299032,36.709207,41.0,1.96439,0.9534883720930233,1.0,80.54,1.0,80.54,120240118047530546,120240117050250546,120240117678010546
CONTA - DM[2],[K] [MS] [CBO] [LEAD13] [147] [TESTE] [1-10] - MISTO - 29012026,AUTO_COLD_MUNDO,MISTO,80.56,2047.0,52.0,2.540303,1.167536,39.355154,47.0,1.714043,0.9038461538461539,2.0,40.28,1.0,80.56,120241858321260666,120241857482340666,120241857482450666
CONTA - DM,[K] [MS] [CBO] [LEAD16] [ESCALA] [MELHORES-PUBLICOS] - 14012026,AUTO_HOT_180D,MSAD452 (MSAD21 - FT1),80.57,2267.0,38.0,1.676224,1.007125,35.540362,31.0,2.599032,0.8157894736842105,1.0,80.57,1.0,80.57,120240117968210546,120240117050260546,120240117050120546
CONTA - DM,[K] [MS] [CBO] [LEAD13] [ESCALA] [MELHORES-PUBLICOS] - 10012026,AUTO_PADRAO_INTERESSES_MISTO_INCREMENTAL,MSAD462,80.58,1191.0,41.0,3.442485,1.438929,67.657431,36.0,2.238333,0.8780487804878049,2.0,40.29,1.0,80.58,120239918130780546,120239918130670546,120239918130570546
CONTA - DM,[K] [MS] [CBO] [LEAD13] [127] [PUBLICO] [HOT]  - 07022026,AUTO_HOT_180D,MSAD481,322.69,4902.0,161.0,3.284374,1.384936,65.828233,146.0,2.210205,0.906832298136646,8.0,40.33625,4.0,80.6725,120240983652910546,120240983600190546,120240983600250546
CONTA - DM,[K] [MS] [CBO] [LEAD13]  [ESCALA] [MELHORES-ADS] - 11122025,AUTO_COLD_PADRAO_MUNDO,MSAD241 h2,161.76,6901.0,87.0,1.260687,1.100408,23.440081,74.0,2.185946,0.8505747126436781,4.0,40.44,2.0,80.88,120239336925430546,120238417247660546,120239336925440546
CONTA - DM,[K] [MS] [CBO] [LEAD13]  [TESTE] [ADS] - 05012026,AUTO_COLD_PADRAO_INTERESSES_MISTO,MSAD402,80.88,1549.0,20.0,1.291156,2.888571,52.214332,18.0,4.493333,0.9,2.0,40.44,1.0,80.88,120239799973990546,120239616072060546,120239799973970546
CONTA - DM,[K] [MS] [CBO] [LEAD13] [147] [PUBLICO] [HOT]  - 07022026,AUTO_HOT_180D,MSAD481,242.67,8958.0,169.0,1.886582,0.99049,27.089752,159.0,1.526226,0.9408284023668639,4.0,60.6675,3.0,80.89,120240983653090546,120240983556470546,120240983556510546
CONTA - DM,[K] [MS] [CBO] [LEAD13]  [ESCALA] [MELHORES-ADS] - 11122025,AUTO_COLD_PADRAO_MUNDO,MSAD424 hook3_1,242.69,9974.0,131.0,1.313415,1.250979,24.332264,132.0,1.838561,1.0076335877862594,10.0,24.269,3.0,80.896667,120239525422860546,120238417247660546,120239525422750546
CONTA - DM,[K] [MS] [ABO] [RMKT] [MSRMKT] [97][TESTE] [ADS] - 05022026,AUTO_HOT_SITE_ENV7D,MSAD494 - A - RMKT,80.98,1152.0,17.0,1.475694,3.114615,70.295139,16.0,5.06125,0.9411764705882353,3.0,26.993333,1.0,80.98,120240914762160546,120240911472610546,120240912067890546
CONTA - DM,[K] [MS] [CBO] [LEAD16] [ESCALA] [MELHORES-PUBLICOS] - 03012026,AUTO_COLD_INCREMENTAL_ABERTO,MSAD429 hook2,162.36,4021.0,70.0,1.74086,1.449643,40.378015,66.0,2.46,0.9428571428571428,4.0,40.59,2.0,81.18,120239525220690546,120239525216510546,120239525220670546
CONTA - DM,[K] [MS] [CBO] [LEAD13] [97] [EMPODERAMENTO] [MSAD481]  - 07022026,AUTO_COLD_EMPODERAMENTO,MSAD481,407.3,14285.0,272.0,1.904095,1.039031,28.512426,253.0,1.609881,0.9301470588235294,10.0,40.73,5.0,81.46,120240983652870546,120240983505520546,120240983505470546
CONTA - DM,[K] [MS] [ABO] [LEAD13] [ESCALA] [MELHORES-PUBLICOS] - 10012026,AUTO_COLD_PADRAO_MUNDO,MSAD452 (MSAD21 - FT1),163.02,6902.0,124.0,1.796581,0.787536,23.619241,122.0,1.33623,0.9838709677419355,9.0,18.113333,2.0,81.51,120239918111760546,120239918066040546,120239918065990546
CONTA - DM,[K] [MS] [CBO] [LEAD13] [127] [ABERTO] [MSAD481]  - 07022026,AUTO_COLD_PADRAO_MUNDO,MSAD481,163.02,5250.0,128.0,2.438095,0.905667,31.051429,127.0,1.283622,0.9921875,4.0,40.755,2.0,81.51,120240983652990546,120240983600200546,120240983600230546
CONTA - DM,[K] [MS] [CBO] [LEAD15]  [ESCALA] [MELHORES-PUBLICOS] - 20122025,AUTO_COLD_PADRAO_MUNDO,AD21,81.59,1490.0,22.0,1.47651,2.266389,54.758389,16.0,5.099375,0.7272727272727273,0.0,,1.0,81.59,120239017638990546,120239017439260546,120239017439310546
CONTA - DM,[K]  [MS] [CBO] [LEAD13]  [TESTE] [PUBLICOS] - 08122024,AUTO_HOT_ENV30D,AD01,81.62,1985.0,39.0,1.964736,1.275313,41.118388,32.0,2.550625,0.8205128205128205,1.0,81.62,1.0,81.62,120238521622710546,120238250400930546,120238417284660546
CONTA - DM,[K] [MS] [CBO] [LEAD13]  [TESTE] [ADS] - 05012026,AUTO_COLD_PADRAO_INTERESSES_MISTO,MSAD407,408.28,5346.0,124.0,2.319491,2.584051,76.371119,118.0,3.46,0.9516129032258065,12.0,34.023333,5.0,81.656,120239800513340546,120239616072060546,120239800513460546
CONTA - DM,[K] [MS] [CBO] [LEAD13] [ESCALA] [MELHORES-PUBLICOS] - 27122025,AUTO_COLD_EMPODERAMENTO,MSAD429 hook2,163.44,2657.0,43.0,1.618367,2.1792,61.512985,37.0,4.417297,0.8604651162790697,5.0,32.688,2.0,81.72,120239525413100546,120239278136490546,120239525413030546
CONTA - DM,[K] [MS] [CBO] [TESTE] [LEADS] - 17122025,AUTO_COLD_PADRAO_INTERESSES_MISTO_L04,MSAD267 (MSAD206 - H3),81.82,3462.0,53.0,1.530907,1.152394,23.633738,36.0,2.272778,0.6792452830188679,4.0,20.455,1.0,81.82,120238835603440546,120238835603340546,120238835603470546
CONTA - DM[2],[K] [MS] [CBO] [LEAD13] [TESTE] [PUBLICOS-HOT] - 16012026,AUTO_HOT_ENV_IG_365D,MSAD452 (MSAD21 - FT1),81.96,3790.0,63.0,1.662269,0.751927,21.62533,59.0,1.389153,0.9365079365079365,3.0,27.32,1.0,81.96,120241272011710666,120241270788010666,120241270931140666
CONTA - DM,[K] [MS] [CBO] [LEAD16] [ESCALA] [MELHORES-PUBLICOS] - 27122025,AUTO_COLD_PADRAO_MUNDO,MSAD260 (MSAD208 - E3),82.02,3647.0,66.0,1.809707,0.8202,22.489718,57.0,1.438947,0.8636363636363636,1.0,82.02,1.0,82.02,120239278248590546,120239278248440546,120239278248260546
CONTA - DM,[K] [MS] [CBO] [LEAD16] [ESCALA] [MELHORES-PUBLICOS] - 02012026,AUTO_COLD_INCREMENTAL_ABERTO,MSAD429 hook2,164.41,3209.0,90.0,2.804612,1.157817,51.234029,80.0,2.055125,0.8888888888888888,10.0,16.441,2.0,82.205,120239501372810546,120239501373120546,120239501373090546
CONTA - DM,[K] [MS] [CBO] [LEAD13] [TESTE] [TICKET] [147-V] [MIX] - 28012026 [engaj],AUTO_COLD_PADRAO_MUNDO,MISTO,1318.23,37762.0,1059.0,2.804407,0.934915,34.908903,979.0,1.346507,0.9244570349386213,25.0,52.7292,16.0,82.389375,120240623539690546,120240623539500546,120240623539650546
CONTA - DM,[K] [MS] [CBO] [LEAD13]  [ESCALA] [MELHORES-ADS] - 11122025,AUTO_HOT_180D,AD03,329.69,12908.0,195.0,1.510691,1.113818,25.541525,167.0,1.974192,0.8564102564102564,9.0,36.632222,4.0,82.4225,120238417247970546,120238417247660546,120238417247880546
CONTA - DM,[K] [MS] [CBO] [LEAD13]  [TESTE] [ADS] - 17122025,AUTO_COLD_PADRAO_INTERESSES_MISTO,MSAD186,82.46,4773.0,78.0,1.634192,0.670407,17.276346,70.0,1.178,0.8974358974358975,4.0,20.615,1.0,82.46,120238838160350546,120238838159850546,120238838160340546
CONTA - DM,[K] [MS] [CBO] [LEAD16]  [ESCALA] [MELHORES-PUBLICOS] - 20122025,AUTO_COLD_EMPODERAMENTO,MSAD241 h2,164.93,5332.0,66.0,1.237809,1.409658,30.932108,64.0,2.577031,0.9696969696969697,4.0,41.2325,2.0,82.465,120239215568150546,120239017439270546,120239017439290546
CONTA - DM,[K] [MS] [CBO] [LEAD16] [ESCALA] [MELHORES-PUBLICOS] - 10012026,AUTO_HOT_180D,MSAD452 (MSAD21 - FT1),247.52,7307.0,128.0,1.751745,1.044388,33.874367,121.0,2.04562,0.9453125,8.0,30.94,3.0,82.506667,120239918602480546,120239918602470546,120239918602330546
CONTA - DM[2],[K] [MS] [CBO] [LEAD13] [97] [ESCALA] [1-10] - MSAD260 (MSAD208 - E3) - 01022026,AUTO_COLD_PADRAO_INTERESSES_MISTO,MSAD260 (MSAD208 - E3),82.54,2185.0,51.0,2.334096,1.086053,37.775744,43.0,1.919535,0.8431372549019608,0.0,,1.0,82.54,120241960263780666,120241960263740666,120241960263770666
CONTA - DM[2],[K] [MS] [CBO] [LEAD13] [147] [ESCALA] [1-10] - MISTO - 01022026,AUTO_COLD_MUNDO,MISTO,248.15,10975.0,159.0,1.448747,1.102889,22.610478,151.0,1.643377,0.949685534591195,3.0,82.716667,3.0,82.716667,120241959955810666,120241959955690666,120241959955710666
CONTA - DM,[K] [MS] [CBO] [LEAD13] [TESTE] [TICKET] [147-V] [MIX] - 24012026,AUTO_COLD_EMPODERAMENTO,MISTO,1079.4,29253.0,997.0,3.408197,0.809752,36.89878,916.0,1.178384,0.9187562688064193,19.0,56.810526,13.0,83.030769,120240732975020546,120240468045440546,120240468046470546
CONTA - DM,[K] [MS] [CBO] [LEAD13] [TESTE] [PRE-LANDER-1] - 19012026,AUTO_COLD_EMPODERAMENTO,MSAD421 hook3_1,249.44,3359.0,69.0,2.054183,2.900465,74.260196,67.0,3.722985,0.9710144927536232,6.0,41.573333,3.0,83.146667,120240283276630546,120240283276090546,120240283276320546
CONTA - DM,[K] [MS] [CBO] [LEAD13]  [ESCALA] [MELHORES-ADS] - 09122024,AUTO_HOT_180D,MSAD241 h2,83.18,1984.0,20.0,1.008065,2.0795,41.925403,17.0,4.892941,0.85,1.0,83.18,1.0,83.18,120239278096800546,120238292469090546,120238305857220546
CONTA - DM,[K] [MS] [CBO] [LEAD16]  [ESCALA] [MELHORES-PUBLICOS] - 20122025,AUTO_COLD_EMPODERAMENTO,AD21,83.21,1829.0,55.0,3.007108,0.978941,45.494806,52.0,1.600192,0.9454545454545454,3.0,27.736667,1.0,83.21,120239017564950546,120239017439270546,120239017439290546
CONTA - DM,[K] [MS] [CBO] [LEAD13]  [ESCALA] [MELHORES-ADS] - 11122025,AUTO_COLD_PADRAO_MUNDO,AD21,250.03,13168.0,319.0,2.422539,0.572151,18.987697,282.0,0.886631,0.8840125391849529,16.0,15.626875,3.0,83.343333,120239336925800546,120238417247660546,120239336925440546
